,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time,Locality
1445,39.56097308,-85.61511732,"Biryani, North Indian, Rolls",25.0,50.00,2.9,50,14,65,Saint Paul
1446,39.73449416,-85.43838319,Fast Food,15.0,50.00,0,0,0,30,Knightstown
1447,39.13530207,-85.00319028,"Italian, Mexican",20.0,50.00,3.9,65,44,65,Aurora
1448,39.4458952,-85.49408938,"Desserts, Fast Food",10.0,50.00,3.3,14,7,30,Greensburg
1449,39.93017388,-85.78892606,"North Indian, Chinese, South Indian",35.0,50.00,3.9,316,196,30,Ingalls
1450,39.16885414,-85.40472270000001,"Andhra, Biryani",15.0,50.00,3.7,71,17,30,Osgood
1451,39.24224367,-85.72643191,"North Indian, Chinese, Street Food",25.0,50.00,3.2,16,7,45,Hope
1452,39.07356574,-85.02207803,"North Indian, Fast Food",15.0,50.00,3.0,4,1,30,Dillsboro
1453,39.27618049,-85.32495304,South Indian,15.0,50.00,0,0,0,30,Batesville
1454,39.36383459,-85.05363897,"Mithai, Street Food",15.0,50.00,3.7,29,11,45,Brookville
1455,39.7191924,-85.26746458,"Rolls, Kebab, Mughlai, North Indian",30.0,50.00,3.5,31,14,30,Cambridge City
1456,39.0378385,-85.61950446,Fast Food,20.0,50.00,3.6,44,11,30,North Vernon
1457,39.44373335,-85.0556724,"North Indian, Fast Food, Biryani, Rolls, Wraps",25.0,50.00,4.0,206,68,65,Brookville
1458,39.73284306,-85.90591824,"North Indian, Chinese, Italian",40.0,50.00,3.8,233,117,45,New Palestine
1459,39.84696972,-85.62477244,"North Indian, Mughlai, Kebab",95.0,50.00,4.1,2340,1133,45,Knightstown
1460,39.31444712,-85.67938179,"Mithai, Street Food",15.0,50.00,4.0,124,39,45,Geneva
1461,39.42688820000001,-85.12802939,"North Indian, Street Food",10.0,50.00,3.4,14,10,30,Brookville
1462,39.83247865,-85.89924556,"Cafe, Desserts, French, Bakery, European",25.0,50.00,4.6,1502,819,30,McCordsville
1463,39.64484724,-85.69627777,South Indian,15.0,50.00,3.5,25,13,30,Morristown
1464,39.97725613,-85.90910279,"Salad, Continental, Italian, Mexican, Desserts, Beverages",50.0,50.00,4.4,538,314,45,McCordsville
1465,39.6663186,-85.41678965,Fast Food,20.0,50.00,0,0,0,30,Rushville
1466,39.3177555,-85.01100076,"North Indian, Biryani",15.0,50.00,3.5,71,14,30,Brookville
1467,39.47746902,-85.73887985,"North Indian, Chinese",20.0,50.00,3.2,33,11,45,Shelbyville
1468,39.0167879,-85.86445587,"North Indian, Biryani, Chinese",15.0,50.00,3.3,64,35,30,Seymour
1469,39.3918537,-85.99884370000001,"Biryani, North Indian",35.0,50.00,4.1,2264,1211,45,Edinburgh
1470,39.50782967,-85.80668862,"Pizza, Fast Food",20.0,50.00,3.6,43,14,30,Shelbyville
1471,39.88181542,-85.07418264,"North Indian, Chinese, Street Food",20.0,50.00,3.6,13,3,30,Hagerstown
1472,39.93015246,-85.49463429,"Rolls, Fast Food",15.0,50.00,3.7,373,168,65,New Castle
1473,39.11488515,-85.8257958,Fast Food,20.0,50.00,0,0,0,30,Columbus
1474,39.74938613,-85.16280982,Mithai,20.0,50.00,3.3,12,5,30,Cambridge City
1475,39.0944425,-85.37810159,"Chinese, Mughlai",15.0,50.00,3.7,59,12,45,Osgood
1476,39.94358608,-85.94590734,"North Indian, Mughlai",30.0,50.00,4.3,570,224,65,McCordsville
1477,39.28635773,-85.04718707,North Indian,15.0,50.00,0,0,0,30,Sunman
1478,39.658626500000004,-85.62341428,Pizza,30.0,99.00,3.8,45,28,45,Morristown
1479,39.47930565,-85.06762109999998,"Sandwich, Chinese, Fast Food, Beverages",15.0,50.00,3.1,7,2,30,Brookville
1480,39.9020056,-85.06484042,North Indian,15.0,50.00,3.0,4,0,30,Hagerstown
1481,39.11465220000001,-85.09498133,Healthy Food,25.0,0.00,3.9,66,23,30,Milan
1482,39.77932974,-85.79304507,"Burger, Fast Food",20.0,50.00,3.5,406,111,30,Greenfield
1483,39.96667868,-85.58131623,"South Indian, Chinese",15.0,50.00,3.8,143,31,30,Middletown
1484,39.55365816,-85.47392165,"North Indian, Biryani, Rolls",20.0,50.00,3.6,54,27,30,Rushville
1485,39.02273241,-85.14468927,"Chinese, South Indian, Fast Food, North Indian",20.0,99.00,3.6,56,8,30,Dillsboro
1486,39.03963849,-85.54047393,"North Indian, Chinese, Mughlai",30.0,50.00,3.6,179,95,45,North Vernon
1487,39.14649561,-85.61971079,"Mithai, North Indian, South Indian, Street Food, Chinese",15.0,99.00,3.9,206,55,45,Westport
1488,39.83539511,-85.94958536,North Indian,10.0,50.00,3.3,12,1,30,Cumberland
1489,39.19651052,-85.58479515,Pizza,20.0,50.00,3.2,7,0,30,Westport
1490,39.20735988,-85.90802169,"Beverages, Fast Food",10.0,50.00,3.3,7,5,30,Columbus
1491,39.93027028,-85.73381855,"Fast Food, Healthy Food, Sandwich, Salad",20.0,50.00,3.1,254,91,30,Pendleton
1492,39.13148845,-85.22256899,"North Indian, Chinese",10.0,50.00,3.5,20,11,30,Versailles
1493,39.09038721,-85.70974665,"North Indian, Mughlai, Chinese, Momos",20.0,50.00,3.6,26,21,30,Country Squire Lakes
1494,39.53725657,-85.84280509,"Fast Food, Street Food, North Indian",15.0,50.00,3.9,251,105,65,Shelbyville
1495,39.76229809,-85.33581473,"Mithai, North Indian, Fast Food, Desserts, South Indian, Street Food, Bakery, Chinese",25.0,50.00,3.1,6,6,30,New Castle
1496,39.14316422,-85.55760667,"Fast Food, Chinese, North Indian",15.0,50.00,3.2,9,1,30,Westport
1497,39.38141656,-85.75962184,"Chinese, North Indian",20.0,50.00,3.7,95,51,30,Geneva
1498,39.82286994,-85.1179005,Fast Food,10.0,50.00,3.2,16,4,30,Cambridge City
1499,39.36438246,-85.55621169,"Asian, Continental, European",35.0,99.00,3.8,41,17,45,Greensburg
1500,39.92752153,-85.28932873,"North Indian, Mughlai, Chinese",20.0,50.00,3.7,277,143,45,New Castle
1501,39.54138477,-85.58897872,"North Indian, Chinese, Kebab, Mughlai",80.0,50.00,4.7,1112,972,45,Saint Paul
1502,39.73637742,-85.65619596,"Cafe, Desserts, Sandwich",35.0,50.00,4.0,773,426,65,Morristown
1503,39.83689308,-85.38444343,"Continental, North Indian, Italian",75.0,50.00,4.0,297,205,30,New Castle
1504,39.05446676,-85.8261482,"Chinese, Asian, Momos",15.0,99.00,3.7,429,257,45,Seymour
1505,39.41424103,-85.86507138,"Bakery, Desserts",25.0,0.00,4.4,557,358,45,Edinburgh
1506,39.73642939,-85.08802414,"North Indian, Sandwich",20.0,50.00,3.4,15,2,30,Connersville
1507,39.17437176,-85.49314042,North Indian,20.0,50.00,3.3,98,21,65,Westport
1508,39.82200552,-85.33524919,South Indian,10.0,50.00,4.2,726,110,45,New Castle
1509,39.40499161,-85.77694479,North Indian,15.0,50.00,3.5,0,0,30,Geneva
1510,39.8690594,-85.2575751,"Desserts, Bakery, Fast Food",10.0,50.00,3.5,73,14,45,Cambridge City
1511,39.42680128,-85.42361564,"Biryani, North Indian, Rolls, Kashmiri, Mughlai",30.0,50.00,3.9,195,117,45,Greensburg
1512,39.61093977,-85.6554388,"Sandwich, Fast Food, Beverages, Mexican, Desserts",20.0,50.00,3.9,864,362,65,Morristown
1513,39.48498712,-85.13531562,Paan,5.0,50.00,3.6,36,2,30,Brookville
1514,39.93266293,-85.69207006,"Fast Food, North Indian, Mishti",10.0,50.00,4.1,272,55,45,Pendleton
1515,39.78339501,-85.80718396,"South Indian, North Indian, Biryani",40.0,50.00,3.9,157,68,30,Greenfield
1517,39.98413564,-85.89861305,North Indian,20.0,99.00,3.8,146,31,45,Fortville
1520,39.79135626,-85.33153102,"Cafe, Healthy Food, Salad, Beverages",30.0,99.00,4.0,80,47,45,New Castle
1521,39.66323239,-85.01073921,"Mangalorean, Chinese, North Indian",30.0,50.00,3.2,6,1,30,Liberty
1522,39.34776933,-85.03160277,"North Indian, Fast Food",40.0,50.00,4.2,68,56,30,Brookville
1523,39.36206973,-85.04188334,North Indian,10.0,50.00,3.7,266,85,65,Brookville
1524,39.43833595,-85.56780917,North Indian,20.0,50.00,0,0,0,30,Saint Paul
1525,39.1205266,-85.85261605,"Chinese, North Indian",10.0,50.00,3.2,8,0,30,Columbus
1526,39.89620237,-85.75490586,"Bakery, Desserts",20.0,50.00,3.7,39,25,30,Ingalls
1527,39.13689832,-85.01775763,"Mughlai, North Indian",30.0,50.00,3.6,30,12,30,Milan
1528,39.62847538,-85.2291218,"Cafe, Fast Food, Beverages",15.0,50.00,0,0,0,30,Connersville
1529,39.415481799999995,-85.67261752,"North Indian, Lucknowi",25.0,50.00,3.5,28,11,30,Saint Paul
1530,39.97273449,-85.54664068,North Indian,20.0,50.00,0,0,0,30,Middletown
1531,39.60078347,-85.76903613,"Biryani, North Indian, Andhra, Chinese",35.0,50.00,4.1,2319,892,45,Shelbyville
1533,39.52066071,-85.97183685,"Rolls, Sandwich, Fast Food",15.0,50.00,3.7,304,127,65,Franklin
1534,39.06090045,-85.57213608,North Indian,20.0,99.00,3.5,47,9,30,North Vernon
1535,39.318719200000004,-85.69816856,"South Indian, North Indian",30.0,50.00,3.6,34,7,30,Hope
1536,39.53473631,-85.07851078,"South Indian, North Indian, Chinese",15.0,50.00,3.5,11,5,30,Connersville
1537,39.98853764,-85.49695831,Healthy Food,20.0,50.00,3.1,8,6,30,Middletown
1538,39.81398191,-85.44857226,South Indian,10.0,50.00,3.5,237,2,45,Knightstown
1539,39.38546479,-85.30773183,"North Indian, Chinese, Continental",80.0,99.00,4.0,365,208,45,Batesville
1540,39.65926622,-85.54517351,South Indian,10.0,50.00,3.8,203,67,30,Rushville
1541,39.38252852,-85.24176602,North Indian,10.0,50.00,3.3,27,5,30,Batesville
1542,39.54696997,-85.55786229,"North Indian, Biryani, Mughlai",15.0,50.00,3.3,14,2,30,Rushville
1543,39.45331824,-85.77901731,"Burger, Fast Food",20.0,50.00,4.0,1233,581,65,Shelbyville
1544,39.03195041,-85.61301856,"European, Mediterranean",85.0,50.00,4.1,1261,652,30,North Vernon
1545,39.05239757,-85.37472907,"Chinese, North Indian",30.0,99.00,3.5,106,43,45,Osgood
1546,39.741775700000005,-85.91594834,"North Indian, Chinese",20.0,99.00,3.0,8,4,30,New Palestine
1547,39.55160437,-85.40026973,Fast Food,15.0,50.00,3.3,12,6,30,Rushville
1548,39.85373303,-85.87974432,"North Indian, Street Food, Fast Food, Chinese",20.0,50.00,3.1,4,1,45,McCordsville
1549,39.98755164,-85.75776433,"North Indian, Mughlai",35.0,50.00,2.5,27,10,45,Pendleton
1550,39.70002178,-85.17655045,"North Indian, Fast Food",10.0,50.00,4.3,55,29,30,Connersville
1551,39.84061466,-85.95720177,"South Indian, Chinese",15.0,50.00,3.7,87,23,65,Cumberland
1552,39.05328406,-85.89751926,South Indian,10.0,50.00,3.4,14,4,30,Seymour
1553,39.21971645,-85.96893693,"North Indian, South Indian",15.0,50.00,0,0,0,30,Lowell
1554,39.33636619,-85.81192796,Mishti,5.0,50.00,3.7,109,24,65,Hope
1555,39.99602786,-85.19330314,"North Indian, Chinese",20.0,50.00,3.1,0,0,30,Hagerstown
1557,39.67063737,-85.71955358,"Fast Food, Chinese, Mughlai, Rolls",20.0,50.00,3.9,208,86,45,Morristown
1558,39.94409191,-85.91351883,Rolls,10.0,50.00,3.9,171,56,30,McCordsville
1559,39.95743256,-85.64825007,"Italian, Street Food",25.0,50.00,3.3,107,43,45,Pendleton
1560,39.64853028,-85.50678888,Bakery,15.0,50.00,3.2,8,3,30,Rushville
1561,39.14368836,-85.85535138,"Biryani, North Indian",10.0,50.00,0,0,0,45,Columbus
1562,39.14481504,-85.55785657,Bakery,20.0,50.00,3.0,4,1,30,Westport
1563,39.16363547,-85.05090594,Desserts,10.0,50.00,3.9,73,46,30,Sunman
1564,39.53998445,-85.80372288,"Mithai, Fast Food, South Indian",10.0,50.00,3.4,11,4,30,Shelbyville
1565,39.7729676,-85.74381382,North Indian,50.0,50.00,4.4,272,172,30,Greenfield
1567,39.92252076,-85.16077267,Desserts,5.0,50.00,0,0,0,45,Hagerstown
1568,39.5392425,-85.49489697,"Desserts, Ice Cream",10.0,50.00,4.4,406,241,45,Rushville
1569,39.51143591,-85.71396487,North Indian,25.0,99.00,3.5,36,8,65,Shelbyville
1570,39.10563026,-85.71951156,"Continental, North Indian, Seafood, Cafe, Salad, Chinese",65.0,50.00,4.1,3860,1962,45,Country Squire Lakes
1571,39.99681885,-85.53632017,Chinese,40.0,50.00,4.1,2133,981,45,Middletown
1572,39.86428781,-85.32265902,"Burger, Fast Food, Beverages, Sandwich, Wraps",20.0,50.00,3.9,121,43,45,New Castle
1573,39.40370054,-85.72884196,"North Indian, Fast Food, Biryani, Rolls, Wraps",25.0,50.00,4.0,206,68,65,Geneva
1574,39.04905177,-85.165786,"North Indian, Chinese, Continental, Fast Food, Pizza",25.0,50.00,0,0,0,30,Milan
1575,39.97943597,-85.9566911,South Indian,10.0,50.00,0,0,0,30,Fishers
1577,39.42379581,-85.11043673,"North Indian, Chinese, South Indian",20.0,50.00,3.0,5,2,30,Brookville
1578,39.85576068,-85.16405938,"Pizza, Fast Food",10.0,50.00,3.1,7,3,30,Cambridge City
1579,39.30110571,-85.14390363,"Bihari, North Indian",10.0,50.00,3.0,4,0,30,Batesville
1580,39.73097385,-85.38260186,"Fast Food, Beverages",5.0,99.00,3.4,15,8,45,Rushville
1581,39.11727341,-85.96877494,"North Indian, Chinese",20.0,50.00,3.7,324,125,30,Columbus
1582,39.83385976,-85.60995346,"Chinese, North Indian, Continental, Beverages",30.0,50.00,4.0,644,325,30,Knightstown
1583,39.30298641,-85.35777594,South Indian,25.0,50.00,3.6,19,4,30,Greensburg
1584,39.69096264,-85.57407732,"Biryani, North Indian",15.0,50.00,3.6,51,11,30,Knightstown
1585,39.14116402,-85.54093263,Mughlai,20.0,50.00,0,0,0,30,Westport
1586,39.97460762,-85.60580978,"Continental, Asian",60.0,50.00,4.0,305,210,30,Middletown
1587,39.33808752,-85.93288591,"North Indian, Chinese, Mughlai",25.0,99.00,4.0,551,310,45,Edinburgh
1588,39.96878921,-85.21796196,"South Indian, Fast Food, North Indian, Chinese, Biryani",30.0,50.00,3.6,294,58,45,Hagerstown
1589,39.16064374,-85.21667138,"Thai, Salad, Seafood",40.0,99.00,4.1,88,43,45,Osgood
1590,39.22662864,-85.28437877,"North Indian, Mughlai, Biryani",40.0,50.00,4.3,217,145,30,Batesville
1591,39.43490115,-85.91062698,"North Indian, Chinese",20.0,50.00,3.4,96,61,45,Edinburgh
1592,39.81367184,-85.83780206,North Indian,15.0,50.00,3.5,0,0,30,Greenfield
1593,39.58344365,-85.03320934,"North Indian, South Indian, Chinese, Fast Food, Mithai",20.0,50.00,3.9,224,147,30,Liberty
1594,39.30549831,-85.45122879,"North Indian, South Indian, Fast Food, Chinese",40.0,50.00,4.2,1256,925,30,Greensburg
1595,39.72177453,-85.32479271,"Mithai, Street Food",10.0,50.00,4.0,205,49,30,Rushville
1597,39.45283373,-85.83416203,Paan,10.0,50.00,3.5,21,12,30,Shelbyville
1598,39.97160271,-85.05953346,"Chinese, North Indian, Fast Food",20.0,50.00,3.4,42,14,45,Hagerstown
1600,39.52357283,-85.45095205,"South Indian, Beverages",15.0,50.00,3.7,108,80,30,Rushville
1601,39.42735403,-85.25578359999999,"North Indian, Chinese, Seafood",20.0,50.00,3.7,30,10,30,Batesville
1602,39.88246327,-85.48666134,"Bakery, Desserts",15.0,50.00,4.3,196,109,45,Knightstown
1603,39.52399744,-85.80355658,"Fast Food, Beverages",25.0,50.00,4.3,913,751,30,Shelbyville
1604,39.6564867,-85.79306343,Biryani,15.0,50.00,3.7,279,90,65,Morristown
1605,39.46629195,-85.01481616,"Biryani, North Indian, Rolls, Kashmiri, Mughlai",30.0,50.00,3.9,195,117,45,Brookville
1606,39.77475658,-85.16118349,"North Indian, Seafood, Biryani",25.0,50.00,3.5,893,196,30,Cambridge City
1607,39.04975839,-85.22707323,"Chinese, Momos, Seafood",25.0,50.00,4.0,1016,437,30,Versailles
1608,39.71932965,-85.70175504,"North Indian, Chinese",10.0,50.00,0,0,0,30,Morristown
1609,39.95180644,-85.58528221,North Indian,10.0,50.00,4.0,81,42,30,Middletown
1611,39.23970477,-85.09478282,"Portuguese, Wraps, Burger, Salad",50.0,50.00,4.1,835,593,45,Sunman
1612,39.73050338,-85.03556901,"North Indian, Seafood, Biryani, Kerala",40.0,50.00,3.9,276,59,45,Centerville
1613,39.17972966,-85.89327744,"Ice Cream, Fast Food",15.0,50.00,3.5,24,12,30,Columbus
1614,39.6561862,-85.19904937,"Pizza, Fast Food",20.0,50.00,3.9,108,60,30,Connersville
1615,39.78133869,-85.65380132,North Indian,25.0,50.00,3.8,89,54,30,Greenfield
1616,39.88907814,-85.84764199,Ice Cream,10.0,50.00,4.0,84,40,30,Fortville
1617,39.89241187,-85.69156289,"Bakery, Desserts",15.0,50.00,3.4,5,1,30,Pendleton
1619,39.81833023,-85.96667225,"Bakery, Desserts",15.0,50.00,3.7,45,30,45,Cumberland
1620,39.74755936,-85.21347077,"Momos, Tibetan, Beverages",10.0,50.00,4.5,647,251,30,Cambridge City
1621,39.7566585,-85.34333585,South Indian,15.0,99.00,4.1,1008,245,45,New Castle
1622,39.86895113,-85.56066667,North Indian,20.0,50.00,3.3,12,0,30,Knightstown
1624,39.94219171,-85.00290978,"North Indian, Chinese, Fast Food",15.0,50.00,2.9,83,35,45,Centerville
1625,39.2285378,-85.73801607,"Desserts, Bakery, Beverages",15.0,50.00,3.9,77,37,30,Hope
1626,39.13379905,-85.86102507,"North Indian, Rolls",15.0,50.00,3.8,229,64,45,Columbus
1627,39.96418711,-85.48872149,"North Indian, Charcoal Chicken, Fast Food, Mughlai, Biryani, Kebab",20.0,50.00,3.8,25,13,30,Middletown
1628,39.26713529999999,-85.30995488,Cafe,30.0,50.00,2.9,61,26,65,Batesville
1629,39.46625678,-85.88001326,Ice Cream,10.0,50.00,3.9,166,79,45,Shelbyville
1630,39.16574048,-85.50083466,Bakery,10.0,50.00,4.1,205,116,45,Westport
1631,39.6824648,-85.12620134,"Biryani, North Indian, Sandwich, Juices",15.0,50.00,3.2,15,7,30,Connersville
1632,39.62769283,-85.38177669,"Bengali, Chinese, North Indian",15.0,50.00,3.1,5,0,30,Rushville
1633,39.15185432,-85.88832153,"Healthy Food, Salad",35.0,50.00,4.3,523,206,65,Columbus
1634,39.64949835,-85.02983258,"Cafe, Italian, Continental, Bakery",40.0,50.00,4.3,343,292,45,Liberty
1635,39.412710499999996,-85.15431447,"North Indian, Chinese",25.0,50.00,4.0,503,238,45,Batesville
1636,39.35667554,-85.33332029,"North Indian, Chinese",20.0,50.00,3.2,20,8,30,Batesville
1637,39.92579138,-85.65399815,Sandwich,10.0,50.00,3.5,44,4,45,Pendleton
1638,39.32117387,-85.29523962,"Chinese, North Indian, South Indian, Fast Food",20.0,50.00,3.2,4,0,30,Batesville
1639,39.979020299999995,-85.39802784,"North Indian, South Indian",10.0,50.00,3.4,243,73,65,New Castle
1640,39.26527207,-85.79652772,"North Indian, South Indian",15.0,50.00,3.9,190,27,45,Hope
1641,39.09972766,-85.03739683,North Indian,15.0,50.00,3.7,110,62,30,Dillsboro
1642,39.02016175,-85.56204687,Chinese,10.0,50.00,0,0,0,30,North Vernon
1643,39.19732669,-85.05606015,"Biryani, Chinese, North Indian",10.0,50.00,3.7,28,7,30,Sunman
1644,39.31721716,-85.75955115,"North Indian, South Indian, Street Food",10.0,50.00,3.2,11,2,30,Hope
1645,39.14793921,-85.32202272,"North Indian, Chinese",10.0,50.00,3.7,564,72,45,Osgood
1646,39.02155979,-85.74107846,Beverages,10.0,50.00,3.4,14,4,30,Country Squire Lakes
1647,39.08163402,-85.31677672,"North Indian, Chinese, Mughlai, Biryani, Beverages",25.0,50.00,3.5,37,15,30,Osgood
1648,39.50565306,-85.28505806,"North Indian, Mughlai, Chinese",20.0,99.00,3.7,164,84,65,Rushville
1649,39.46135005,-85.78685672,North Indian,10.0,0.00,2.7,427,225,65,Shelbyville
1650,39.6248364,-85.42358993,"North Indian, Chinese, Odia",20.0,50.00,3.3,76,29,30,Rushville
1651,39.2287907,-85.91116290000001,"South Indian, North Indian, Chinese",15.0,50.00,4.0,929,160,45,Columbus
1652,39.91559407,-85.60442976,Fast Food,10.0,50.00,3.3,7,5,30,Knightstown
1653,39.19599479,-85.06223821,"Fast Food, Beverages",15.0,50.00,3.4,19,3,30,Sunman
1655,39.70737043,-85.85964015,"Mithai, Street Food",15.0,50.00,3.8,112,19,30,New Palestine
1656,39.47195945,-85.28867838,"North Indian, Maharashtrian",20.0,50.00,3.5,34,21,45,Batesville
1657,39.18126292,-85.93173585,"Street Food, Fast Food",15.0,50.00,3.4,20,16,30,Columbus
1658,39.95902115,-85.23026009,"Wraps, Healthy Food, Sandwich, Salad",15.0,50.00,3.5,264,131,65,Hagerstown
1659,39.15123677,-85.91717556,"Biryani, Chinese, North Indian",20.0,50.00,2.6,61,32,65,Columbus
1660,39.98734816,-85.56365424,Beverages,5.0,50.00,0,0,0,30,Middletown
1661,39.52763888,-85.59446275,"Mithai, Chinese, South Indian",10.0,50.00,2.9,24,4,30,Saint Paul
1662,39.94417934,-85.52203777,"Chinese, Fast Food",15.0,50.00,3.5,187,65,30,Middletown
1663,39.12220375,-85.16922846,"Biryani, North Indian",35.0,50.00,3.4,45,20,30,Milan
1664,39.62343072,-85.90382225,North Indian,10.0,50.00,3.6,16,4,30,New Palestine
1666,39.68381763,-85.44572625,"Italian, Mexican",55.0,50.00,4.3,748,387,30,Rushville
1667,39.25010220000001,-85.39846816,"Sandwich, Beverages, Fast Food",20.0,50.00,3.2,5,2,30,Greensburg
1668,39.74644562,-85.89439045,North Indian,20.0,50.00,3.2,6,2,30,New Palestine
1669,39.545238899999994,-85.33914288,"Seafood, Mughlai, North Indian",25.0,50.00,0,0,0,30,Rushville
1670,39.43321051,-85.42433457,North Indian,20.0,50.00,3.6,26,7,30,Greensburg
1671,39.37593105,-85.01621554,North Indian,40.0,50.00,3.8,36,23,65,Brookville
1672,39.68290782,-85.71833438,"Fast Food, Street Food",10.0,50.00,3.3,6,1,30,Morristown
1673,39.78114454,-85.56706517,"Mithai, Street Food",10.0,50.00,3.7,44,10,30,Knightstown
1674,39.51439134,-85.15909139,"Biryani, North Indian, Mughlai",45.0,99.00,4.0,1104,681,65,Connersville
1675,39.12270188,-85.76908355,"North Indian, Mughlai",20.0,50.00,3.0,4,1,30,Country Squire Lakes
1676,39.4187076,-85.32421959,Desserts,15.0,50.00,3.5,12,9,45,Batesville
1677,39.10706276,-85.65908035,"North Indian, Fast Food",15.0,50.00,2.7,31,15,45,Country Squire Lakes
1678,39.634386600000006,-85.17421385,North Indian,10.0,50.00,3.5,66,15,45,Connersville
1679,39.28777331,-85.17396778,"Cafe, Italian, Chinese, Fast Food, North Indian, Beverages",50.0,50.00,4.1,1801,965,30,Batesville
1680,39.70180669,-85.01032195,"North Indian, Chinese, South Indian",20.0,99.00,3.8,219,97,45,Liberty
1681,39.14359379,-85.63779883,"Wraps, Healthy Food, Sandwich, Salad",15.0,0.00,3.8,428,133,65,Westport
1682,39.02649661,-85.39512954,"Ice Cream, Beverages, Fast Food",25.0,50.00,3.5,52,10,30,Osgood
1683,39.4753005,-85.53266656,"Salad, Beverages, Healthy Food, Desserts",20.0,50.00,3.5,36,24,65,Saint Paul
1684,39.74420409,-85.76160854,"European, Italian, Continental, Salad, Beverages",60.0,50.00,4.0,646,370,45,Greenfield
1685,39.26442893,-85.83036353,North Indian,25.0,50.00,3.6,217,57,45,Hope
1686,39.52427844,-85.06899106,"North Indian, Chinese",20.0,50.00,2.8,6,1,30,Brookville
1687,39.52660433,-85.75315972,"North Indian, Chinese, Street Food",20.0,50.00,0,0,0,30,Shelbyville
1688,39.25314451,-85.82522414,"Continental, Thai, Italian, Salad",35.0,50.00,3.9,1298,450,65,Hope
1689,39.77607401,-85.23210745,"South Indian, Chinese",10.0,50.00,3.6,67,17,30,Cambridge City
1690,39.44279516,-85.12141611,"Desserts, Beverages",20.0,50.00,0,0,0,30,Brookville
1691,39.80599139,-85.39525759,"Sandwich, Fast Food, North Indian, Street Food, Maharashtrian, Beverages",15.0,50.00,3.6,16,6,30,New Castle
1692,39.83490388,-85.47225405,North Indian,20.0,50.00,3.9,363,163,30,Knightstown
1693,39.88496361,-85.61640891,"North Indian, Mughlai, Chinese",25.0,50.00,3.8,345,154,65,Knightstown
1694,39.86330255,-85.10489067,"Pizza, Fast Food",20.0,50.00,4.0,123,61,30,Hagerstown
1695,39.28262473,-85.79076719,"Fast Food, Pizza",15.0,50.00,2.9,7,3,30,Hope
1696,39.99804046,-85.41317403,"North Indian, Chinese",20.0,50.00,3.7,123,62,45,New Castle
1697,39.93297291,-85.23952741,"Cafe, Desserts",30.0,50.00,4.3,716,382,45,Hagerstown
1698,39.22371366,-85.82901806,"Mughlai, North Indian, Biryani, Kebab",35.0,50.00,3.8,494,294,45,Columbus
1699,39.27151571,-85.02792001,"South Indian, North Indian, Chinese",20.0,50.00,3.8,551,53,45,Sunman
1700,39.81968638,-85.39888351,"American, Italian, Cafe, Salad",25.0,50.00,4.2,943,580,45,New Castle
1701,39.12703936,-85.62330638,Kerala,10.0,50.00,3.5,42,7,30,Westport
1703,39.30119718,-85.91508279,"North Indian, Cafe, Fast Food, Beverages",10.0,50.00,3.8,433,201,45,Lowell
1704,39.59672248,-85.14435485,Fast Food,15.0,50.00,3.3,19,6,30,Connersville
1705,39.99230735,-85.90799243,North Indian,10.0,50.00,3.1,5,0,30,Fortville
1706,39.01193135,-85.32581838,"Beverages, Juices, Fast Food",10.0,50.00,3.9,51,24,30,Versailles
1707,39.82136312,-85.63350811,"Chinese, Fast Food, South Indian, North Indian",15.0,50.00,0,0,0,45,Knightstown
1708,39.97858925,-85.32571661,Bakery,20.0,50.00,3.9,139,74,30,New Castle
1709,39.08753621,-85.23007023,"Finger Food, American, Continental, Burger, Pizza",60.0,50.00,4.0,635,214,45,Versailles
1710,39.92628363,-85.54893396,"North Indian, Fast Food, Chinese",35.0,50.00,4.3,269,173,30,Middletown
1711,39.86754533,-85.79403537,"North Indian, Chinese",10.0,50.00,3.3,19,7,30,Fortville
1712,39.80813816,-85.51315313,"North Indian, Chinese",10.0,50.00,3.7,120,55,20,Knightstown
1713,39.62039373,-85.91978488,"Bar Food, Asian, North Indian, Italian",65.0,50.00,4.0,1372,609,30,New Palestine
1714,39.73325272,-85.35655145,Biryani,15.0,50.00,3.2,10,5,30,Rushville
1715,39.14946375,-85.21450918,"Fast Food, Chinese",10.0,50.00,3.3,11,1,45,Osgood
1716,39.62305768,-85.94460378,"Fast Food, Burger, Chinese, Beverages",15.0,50.00,3.3,15,6,30,New Palestine
1717,39.87121696,-85.98002134,"Cafe, Sushi, Continental, Italian",35.0,50.00,4.3,193,90,30,Lawrence
1718,39.58335863,-85.47554217,"Mithai, North Indian, Chinese, South Indian, Street Food, Italian, Desserts, Beverages",20.0,50.00,3.9,155,59,30,Rushville
1719,39.15586496,-85.99400469,North Indian,10.0,50.00,3.7,110,18,30,Columbus
1720,39.50851749,-85.52631365,North Indian,35.0,50.00,3.7,83,46,45,Rushville
1721,39.35173648,-85.89828173,"North Indian, South Indian, Chinese, Bengali, Odia, Biryani, Beverages",15.0,50.00,3.5,45,29,45,Edinburgh
1722,39.8278775,-85.48040141,"Chinese, Fast Food",10.0,50.00,2.8,9,3,30,Knightstown
1723,39.34549297,-85.88974996,"North Indian, Fast Food",10.0,50.00,0,0,0,30,Edinburgh
